stars,text
5,"If I won the lottery and just wanted to spend a few hours a week working, it would have to be in this store.  One, because I would want to be there just to see all the THINGS all the time, and two, because I would be able to spend all my money there.  This place rocks.

This place has three buildings- the west one has pricier items, but the stuff is GORGEOUS (see previous lotto winning comment).  The east one has very reasonably priced items, contains seasonal trinkets and specialty food items.  The south building has kids stuff, pet items and clothing/purses as well as some home items.  It is the BEST place to find a gift for someone, or spend your overtime check on something nice for yourself. 

Want nice stationary?  A cute soup tureen?  A garden item? New collar for your dog? Fake fruit for your centerpiece?  Gorgeous picture frames?  Cute gauzy dress?  Hip handbags? Pretty bangles?  Antique key holders?  Whimsical signage? Artful platters?  Decorative bird cages?  Catch my drift?  They have EVERYTHING! :)"
5,"I love the story time program here! I started coming this summer after having a baby and wanting to get my toddler out of the house while beating the heat. The staff here is amazing! It is a 30 minute session of singing, dancing, stories and bubbles. We look forward to this every week now. My daughter loves the take home cut out and coloring sheet. The first thing she does is come home and color it. I am so thankful for this free program."
5,"I love the owners.  Very friendly and accomodating.  One night we had called after they had closed, and were pleasantly surprised when someone answered.  Turns out they were hosting a private party.  They agreed to take our order, which made us pretty happy.

I adore their Greek fries.  Olive oil, lemon, and the perfect amount of fetta.  Been here several times for lunch, and always leave happy.  Looking forward to meeting friends here for happy hour."
5,I was very impressed with the service and food. St Francis provided a delicious meal and beautiful ambiance that was just right for a group of clients after work.
5,"With our regular Indian place converted to buffet and my lunch companions refusing to go (don't tell them, but I would go anyway), it was time to find a new Indian spot for the work lunch rotation.  We were on a mission and I was trying to figure out whether Jewel would be added to the list of acceptable lunch haunts.  After managing a circuitous route to the top floor of a parking garage, we navigated a maze like structure of corridors to find the restaurant.  Travel time was starting to negate Jewel from the list.  The lunch menu was small, and we all ordered the thali meat combination.    After a modest wait time the food arrived in an array of metal containers and was delicious.  I hope we go back, but majority rules."
5,"Papago Park is a great place to ride (bicycles, that is).  The terrain can be as easy or as hard as you'd like-- just choose your trail!"
5,Tuck Shop is definitely one of my favorite restaurants in Phx. Everything is superb from the service to drinks to food to overall experience. Definitely go soon!
5,"We searched our phones for a place to go to have some Ceviche. This restaurant received some good reviews so we drove down from NE Phoenix and were a little skeptical on the location... but our concerns were immediately set at ease once we stepped inside. What a great little place with very friendly staff! We really appreciated the cleanliness too. We ordered the shrimp ceviche, shrimp in green sauce and shrimp and broccoli in cream sauce. Everything was outstanding! Even the simple rice and beans were absolutely delicious! And the tortillas,  uh-mazin!! Danielle was wonderful and we truly enjoyed her service. We will definitely come back and bring friends next time! Between the two of us, we already texted half our friends about this place and we haven't even finished eating yet! RECOMMENDED FOR SURE!!"
5,"My house is clean using pet-friendly products.  They arrive on time.  I know that some of the reviews talk about having trouble reaching them by phone, but I have never had a problem reaching them by email (which I prefer).  The ladies show up, work quickly and efficiently, and are on their way.  I couldn't be happier."
5,"Lived in house for 9 years and just thought was time to replace the carpeting, had used some of those ""$99 room"" services over the years for routine cleaning, met Ray Odom, Owner of Hydro-Pro, and gave them a crack at cleaning the carpets before I replaced them. I was Amazed at results, by the time they were done the carpets looked brand new, took their time and did incredibally throrugh job.  Great service at reasonable price-well worth it. My carpet cleaner from now on."
5,"This is the only auto repair place I've ever seen with 5 stars solid, and they totally deserve it.

My boyfriend has a 1969 Pontiac Firebird that hasn't run in several years. After sinking lots of his own time into tinkering with it and $1000 to the awful Meineke down the street, he gave up... until my car's transmission went for good, and he decided to fix the Bird (yeah!) so I could drive it (yes, I am super lucky!)

Whitey's diagnosed it as the carburetor dumping fuel (which is what Meineke charged $500 to replace.. hmmm...). Upon hearing the story of Meineke, Whitey's told him to order the part himself to avoid the markup and they'd put it in for just labor.  Awesome!

We took it home, but it wasn't running quite right still, and then failed emissions. Back to the shop it went.

Whitey's took it back, spent ALL WEEKEND on it doing various minor things. At one point, they called and said ""We've done this, this and this, and it's still not quite right, so we're gonna keep it another day.""   I was glad they were admitting they actually felt it to be not right and were determined to fix it, versus just handing it back again... but I was dreading the repair bill.

We picked it up Tuesday. The bill? $7. That's right - SEVEN DOLLARS. They only charged him for a spark plug and oil filter. That is amazing to me - I was expecting several hundred dollars for their time.  

The car runs beautifully now, and they were extremely pleasant the entire time. I'm taking my alleged defunct car to them for a second opinion next week. I HIGHLY recommend Whitey's!"
