year,month,day,hour,pm2.5,TEMP
2010,2,3,6,121.0,-13.0
2010,2,3,7,132.0,-11.0
2010,2,3,8,161.0,-11.0
2010,2,3,9,120.0,-8.0
2010,2,3,10,72.0,-4.0
2010,2,3,11,58.0,-2.0
2010,2,3,12,34.0,0.0
2010,2,3,13,14.0,1.0
2010,2,3,14,17.0,1.0
2010,2,3,15,15.0,2.0
2010,2,3,16,23.0,2.0
2010,2,3,17,34.0,1.0
2010,2,3,18,96.0,1.0
2010,2,3,19,87.0,0.0
2010,2,3,20,87.0,-4.0
2010,2,3,21,95.0,-5.0
2010,2,3,22,105.0,-6.0
2010,2,3,23,114.0,-7.0
2010,2,4,0,103.0,-7.0
2010,2,4,1,99.0,-8.0
2010,2,4,2,102.0,-9.0
2010,2,4,3,104.0,-10.0
2010,2,4,4,78.0,-10.0
2010,2,4,5,33.0,-12.0
2010,2,4,6,29.0,-12.0
2010,2,4,7,27.0,-15.0
2010,2,4,8,27.0,-10.0
2010,2,4,9,26.0,-5.0
2010,2,4,10,33.0,-3.0
2010,2,4,11,29.0,-2.0
2010,2,4,12,31.0,0.0
2010,2,4,13,28.0,1.0
2010,2,4,14,28.0,1.0
2010,2,4,15,61.0,1.0
2010,2,4,16,64.0,1.0
2010,2,4,17,80.0,0.0
2010,2,4,18,91.0,-4.0
2010,2,4,19,79.0,-3.0
2010,2,4,20,48.0,-3.0
2010,2,4,21,59.0,-5.0
2010,2,4,22,82.0,-3.0
2010,2,4,23,63.0,-4.0
2010,2,5,0,48.0,-4.0
2010,2,5,1,54.0,-4.0
2010,2,5,2,42.0,-4.0
2010,2,5,3,47.0,-5.0
2010,2,5,4,87.0,-5.0
2010,2,5,5,105.0,-6.0
2010,2,5,6,90.0,-7.0
2010,2,5,7,101.0,-7.0
2010,2,5,8,126.0,-6.0
2010,2,5,9,114.0,-5.0
2010,2,5,10,103.0,-4.0
2010,2,5,11,114.0,-3.0
2010,2,5,12,100.0,-2.0
2010,2,5,13,72.0,-1.0
2010,2,5,14,68.0,-1.0
2010,2,5,15,72.0,-1.0
2010,2,5,16,71.0,-1.0
2010,2,5,17,80.0,-2.0
2010,2,5,18,70.0,-4.0
2010,2,5,19,63.0,-4.0
2010,2,5,20,67.0,-5.0
2010,2,5,21,62.0,-5.0
2010,2,5,22,69.0,-6.0
2010,2,5,23,58.0,-6.0
2010,2,6,0,51.0,-7.0
2010,2,6,1,51.0,-8.0
2010,2,6,2,54.0,-8.0
2010,2,6,3,45.0,-8.0
2010,2,6,4,47.0,-7.0
2010,2,6,5,85.0,-7.0
2010,2,6,6,78.0,-7.0
2010,2,6,7,68.0,-7.0
2010,2,6,8,64.0,-7.0
2010,2,6,9,65.0,-6.0
2010,2,6,10,80.0,-5.0
2010,2,6,11,74.0,-4.0
2010,2,6,12,93.0,-3.0
2010,2,6,13,77.0,-3.0
2010,2,6,14,67.0,-2.0
2010,2,6,15,84.0,-2.0
2010,2,6,16,77.0,-2.0
2010,2,6,17,83.0,-2.0
2010,2,6,18,82.0,-3.0
2010,2,6,19,100.0,-3.0
2010,2,6,20,189.0,-4.0
2010,2,6,21,99.0,-5.0
2010,2,6,22,71.0,-5.0
2010,2,6,23,43.0,-5.0
2010,2,7,0,64.0,-5.0
2010,2,7,1,68.0,-5.0
2010,2,7,2,69.0,-5.0
2010,2,7,3,65.0,-5.0
2010,2,7,4,71.0,-6.0
2010,2,7,5,77.0,-6.0
2010,2,7,6,81.0,-6.0
2010,2,7,7,88.0,-6.0
2010,2,7,8,90.0,-5.0
2010,2,7,9,92.0,-5.0
2010,2,7,10,88.0,-4.0
2010,2,7,11,80.0,-4.0
2010,2,7,12,100.0,-3.0
2010,2,7,13,105.0,-3.0
2010,2,7,14,118.0,-3.0
2010,2,7,15,125.0,-2.0
2010,2,7,16,141.0,-2.0
2010,2,7,17,152.0,-3.0
2010,2,7,18,164.0,-4.0
2010,2,7,19,147.0,-5.0
2010,2,7,20,162.0,-5.0
2010,2,7,21,157.0,-4.0
2010,2,7,22,156.0,-3.0
2010,2,7,23,160.0,-5.0
2010,2,8,0,178.0,-4.0
2010,2,8,1,187.0,-5.0
2010,2,8,2,181.0,-6.0
2010,2,8,3,185.0,-6.0
2010,2,8,4,197.0,-5.0
2010,2,8,5,180.0,-4.0
2010,2,8,6,172.0,-4.0
2010,2,8,7,166.0,-4.0
2010,2,8,8,136.0,-4.0
2010,2,8,9,133.0,-3.0
2010,2,8,10,140.0,-2.0
2010,2,8,11,159.0,-1.0
2010,2,8,12,169.0,0.0
2010,2,8,13,170.0,2.0
2010,2,8,14,184.0,4.0
2010,2,8,15,163.0,5.0
2010,2,8,16,140.0,4.0
2010,2,8,17,144.0,3.0
2010,2,8,18,166.0,1.0
2010,2,8,19,196.0,0.0
2010,2,8,20,227.0,-1.0
2010,2,8,21,210.0,-2.0
2010,2,8,22,233.0,-2.0
2010,2,8,23,258.0,-3.0
2010,2,9,0,247.0,-3.0
2010,2,9,1,230.0,-3.0
2010,2,9,2,273.0,-4.0
2010,2,9,3,253.0,-3.0
2010,2,9,4,254.0,-5.0
2010,2,9,5,241.0,-5.0
2010,2,9,6,229.0,-4.0
2010,2,9,7,199.0,-4.0
2010,2,9,8,193.0,-3.0
2010,2,9,9,207.0,1.0
2010,2,9,10,176.0,2.0
2010,2,9,11,91.0,3.0
2010,2,9,12,58.0,4.0
2010,2,9,13,39.0,4.0
2010,2,9,14,50.0,5.0
2010,2,9,15,51.0,4.0
2010,2,9,16,49.0,4.0
2010,2,9,17,54.0,3.0
2010,2,9,18,153.0,2.0
2010,2,9,19,181.0,2.0
2010,2,9,20,181.0,0.0
2010,2,9,21,182.0,-1.0
2010,2,9,22,156.0,1.0
2010,2,9,23,27.0,1.0
2010,2,10,0,16.0,0.0
2010,2,10,1,22.0,0.0
2010,2,10,2,21.0,-1.0
2010,2,10,3,6.0,-1.0
2010,2,10,4,8.0,-2.0
2010,2,10,5,8.0,-2.0
2010,2,10,6,8.0,-3.0
2010,2,10,7,10.0,-3.0
2010,2,10,8,9.0,-4.0
2010,2,10,9,20.0,-4.0
2010,2,10,10,14.0,-3.0
2010,2,10,11,16.0,-2.0
2010,2,10,12,14.0,-1.0
2010,2,10,13,10.0,0.0
2010,2,10,14,7.0,0.0
2010,2,10,15,8.0,0.0
2010,2,10,16,12.0,0.0
2010,2,10,17,15.0,-1.0
2010,2,10,18,8.0,-1.0
2010,2,10,19,11.0,-1.0
2010,2,10,20,18.0,-2.0
2010,2,10,21,16.0,-2.0
2010,2,10,22,11.0,-2.0
2010,2,10,23,10.0,-3.0
2010,2,11,0,11.0,-3.0
2010,2,11,1,10.0,-3.0
2010,2,11,2,10.0,-3.0
2010,2,11,3,12.0,-4.0
2010,2,11,4,12.0,-4.0
2010,2,11,5,10.0,-5.0
2010,2,11,6,10.0,-5.0
2010,2,11,7,9.0,-6.0
2010,2,11,8,9.0,-5.0
2010,2,11,9,11.0,-4.0
2010,2,11,10,12.0,-4.0
2010,2,11,11,12.0,-3.0
2010,2,11,12,12.0,-3.0
2010,2,11,13,21.0,-2.0
2010,2,11,14,18.0,-2.0
2010,2,11,15,13.0,-2.0
2010,2,11,16,18.0,-2.0
2010,2,11,17,17.0,-2.0
2010,2,11,18,19.0,-3.0
2010,2,11,19,22.0,-3.0
2010,2,11,20,20.0,-5.0
2010,2,11,21,24.0,-5.0
2010,2,11,22,19.0,-5.0
2010,2,11,23,13.0,-5.0
2010,2,12,0,17.0,-5.0
2010,2,12,1,22.0,-6.0
2010,2,12,2,16.0,-6.0
2010,2,12,3,16.0,-7.0
2010,2,12,4,11.0,-8.0
2010,2,12,5,10.0,-8.0
2010,2,12,6,9.0,-9.0
2010,2,12,7,11.0,-9.0
2010,2,12,8,14.0,-9.0
2010,2,12,9,21.0,-6.0
2010,2,12,10,26.0,-5.0
2010,2,12,11,21.0,-4.0
2010,2,12,12,19.0,-3.0
2010,2,12,13,13.0,-2.0
2010,2,12,14,13.0,-1.0
2010,2,12,15,13.0,-1.0
2010,2,12,16,13.0,-1.0
2010,2,12,17,11.0,-1.0
2010,2,12,18,19.0,-3.0
2010,2,12,19,22.0,-4.0
2010,2,12,20,50.0,-5.0
2010,2,12,21,58.0,-6.0
2010,2,12,22,60.0,-8.0
2010,2,12,23,69.0,-8.0
2010,2,13,0,108.0,-8.0
2010,2,13,1,51.0,-11.0
2010,2,13,2,54.0,-8.0
2010,2,13,3,38.0,-11.0
2010,2,13,4,27.0,-10.0
2010,2,13,5,23.0,-11.0
2010,2,13,6,27.0,-11.0
2010,2,13,7,28.0,-11.0
2010,2,13,8,24.0,-10.0
2010,2,13,9,26.0,-7.0
2010,2,13,10,23.0,-5.0
2010,2,13,11,37.0,-3.0
2010,2,13,12,46.0,0.0
2010,2,13,13,49.0,1.0
2010,2,13,14,53.0,3.0
2010,2,13,15,57.0,3.0
2010,2,13,16,51.0,3.0
2010,2,13,17,64.0,2.0
2010,2,13,18,100.0,0.0
2010,2,13,19,113.0,-1.0
2010,2,13,20,136.0,0.0
2010,2,13,21,213.0,-4.0
2010,2,13,22,259.0,-5.0
2010,2,13,23,267.0,-6.0
2010,2,14,0,351.0,-7.0
2010,2,14,1,980.0,-7.0
2010,2,14,2,,-5.0
2010,2,14,3,599.0,-6.0
2010,2,14,4,39.0,-5.0
2010,2,14,5,7.0,-3.0
2010,2,14,6,8.0,-3.0
2010,2,14,7,7.0,-4.0
2010,2,14,8,7.0,-3.0
2010,2,14,9,7.0,-3.0
2010,2,14,10,16.0,-3.0
2010,2,14,11,19.0,-3.0
2010,2,14,12,15.0,-2.0
2010,2,14,13,21.0,-2.0
2010,2,14,14,18.0,-2.0
2010,2,14,15,16.0,-2.0
2010,2,14,16,15.0,-2.0
2010,2,14,17,16.0,-2.0
2010,2,14,18,16.0,-4.0
2010,2,14,19,21.0,-5.0
2010,2,14,20,36.0,-5.0
2010,2,14,21,51.0,-8.0
2010,2,14,22,67.0,-7.0
2010,2,14,23,46.0,-8.0
2010,2,15,0,45.0,-7.0
2010,2,15,1,27.0,-7.0
2010,2,15,2,24.0,-7.0
2010,2,15,3,18.0,-8.0
2010,2,15,4,15.0,-8.0
2010,2,15,5,17.0,-9.0
2010,2,15,6,11.0,-9.0
2010,2,15,7,16.0,-10.0
2010,2,15,8,16.0,-9.0
2010,2,15,9,39.0,-6.0
2010,2,15,10,25.0,-5.0
2010,2,15,11,17.0,-4.0
2010,2,15,12,8.0,-3.0
2010,2,15,13,11.0,-1.0
2010,2,15,14,14.0,0.0
2010,2,15,15,15.0,0.0
2010,2,15,16,15.0,0.0
2010,2,15,17,13.0,0.0
2010,2,15,18,13.0,-3.0
2010,2,15,19,26.0,-4.0
2010,2,15,20,50.0,-6.0
2010,2,15,21,73.0,-9.0
2010,2,15,22,96.0,-8.0
2010,2,15,23,116.0,-10.0
2010,2,16,0,146.0,-11.0
2010,2,16,1,113.0,-10.0
2010,2,16,2,91.0,-11.0
2010,2,16,3,70.0,-12.0
2010,2,16,4,65.0,-12.0
2010,2,16,5,51.0,-13.0
2010,2,16,6,29.0,-12.0
2010,2,16,7,30.0,-12.0
2010,2,16,8,26.0,-11.0
2010,2,16,9,26.0,-7.0
2010,2,16,10,24.0,-4.0
2010,2,16,11,21.0,-3.0
2010,2,16,12,24.0,-1.0
2010,2,16,13,39.0,1.0
2010,2,16,14,79.0,2.0
2010,2,16,15,99.0,3.0
2010,2,16,16,118.0,3.0
2010,2,16,17,140.0,1.0
2010,2,16,18,159.0,-1.0
2010,2,16,19,161.0,-1.0
2010,2,16,20,167.0,-3.0
2010,2,16,21,178.0,-5.0
2010,2,16,22,192.0,-6.0
2010,2,16,23,198.0,-4.0
2010,2,17,0,207.0,-6.0
2010,2,17,1,237.0,-5.0
2010,2,17,2,247.0,-6.0
2010,2,17,3,227.0,-5.0
2010,2,17,4,176.0,-3.0
2010,2,17,5,113.0,-1.0
2010,2,17,6,46.0,-1.0
2010,2,17,7,18.0,-2.0
2010,2,17,8,13.0,-3.0
2010,2,17,9,22.0,-2.0
2010,2,17,10,15.0,-1.0
2010,2,17,11,18.0,-1.0
2010,2,17,12,18.0,0.0
2010,2,17,13,12.0,1.0
2010,2,17,14,11.0,1.0
2010,2,17,15,11.0,2.0
2010,2,17,16,12.0,1.0
2010,2,17,17,9.0,1.0
2010,2,17,18,9.0,-3.0
2010,2,17,19,27.0,-2.0
2010,2,17,20,31.0,-4.0
2010,2,17,21,39.0,-4.0
2010,2,17,22,49.0,-4.0
2010,2,17,23,48.0,-8.0
2010,2,18,0,50.0,-6.0
2010,2,18,1,38.0,-7.0
2010,2,18,2,36.0,-9.0
2010,2,18,3,41.0,-9.0
2010,2,18,4,80.0,-10.0
2010,2,18,5,70.0,-9.0
2010,2,18,6,74.0,-11.0
2010,2,18,7,77.0,-11.0
2010,2,18,8,87.0,-8.0
2010,2,18,9,107.0,-4.0
2010,2,18,10,54.0,0.0
2010,2,18,11,36.0,2.0
2010,2,18,12,34.0,3.0
2010,2,18,13,19.0,5.0
2010,2,18,14,26.0,5.0
2010,2,18,15,27.0,6.0
2010,2,18,16,27.0,4.0
2010,2,18,17,29.0,4.0
2010,2,18,18,41.0,3.0
2010,2,18,19,47.0,2.0
2010,2,18,20,115.0,3.0
2010,2,18,21,265.0,2.0
2010,2,18,22,236.0,-1.0
2010,2,18,23,296.0,-3.0
2010,2,19,0,159.0,-5.0
2010,2,19,1,119.0,-6.0
2010,2,19,2,115.0,-7.0
2010,2,19,3,168.0,-8.0
2010,2,19,4,177.0,-8.0
2010,2,19,5,191.0,-8.0
2010,2,19,6,185.0,-9.0
2010,2,19,7,157.0,-9.0
2010,2,19,8,114.0,-6.0
2010,2,19,9,117.0,-2.0
2010,2,19,10,112.0,1.0
2010,2,19,11,107.0,4.0
2010,2,19,12,96.0,7.0
2010,2,19,13,99.0,9.0
2010,2,19,14,82.0,10.0
2010,2,19,15,58.0,11.0
2010,2,19,16,40.0,10.0
2010,2,19,17,45.0,9.0
2010,2,19,18,44.0,7.0
2010,2,19,19,49.0,7.0
2010,2,19,20,65.0,1.0
2010,2,19,21,101.0,-1.0
2010,2,19,22,146.0,-2.0
2010,2,19,23,165.0,-3.0
2010,2,20,0,205.0,-4.0
2010,2,20,1,191.0,-1.0
2010,2,20,2,204.0,-3.0
2010,2,20,3,190.0,-5.0
2010,2,20,4,174.0,-6.0
2010,2,20,5,144.0,-6.0
2010,2,20,6,120.0,-7.0
2010,2,20,7,122.0,-8.0
2010,2,20,8,152.0,-6.0
2010,2,20,9,158.0,0.0
2010,2,20,10,178.0,3.0
2010,2,20,11,184.0,5.0
2010,2,20,12,184.0,7.0
2010,2,20,13,185.0,8.0
2010,2,20,14,175.0,9.0
2010,2,20,15,165.0,9.0
2010,2,20,16,150.0,9.0
2010,2,20,17,163.0,8.0
2010,2,20,18,172.0,7.0
2010,2,20,19,184.0,5.0
2010,2,20,20,178.0,2.0
2010,2,20,21,211.0,-1.0
2010,2,20,22,213.0,-2.0
2010,2,20,23,282.0,-2.0
2010,2,21,0,261.0,-2.0
2010,2,21,1,215.0,-1.0
2010,2,21,2,233.0,-2.0
2010,2,21,3,235.0,-2.0
2010,2,21,4,214.0,-2.0
2010,2,21,5,205.0,-3.0
2010,2,21,6,206.0,-5.0
2010,2,21,7,220.0,-3.0
2010,2,21,8,191.0,-1.0
2010,2,21,9,189.0,3.0
2010,2,21,10,109.0,6.0
2010,2,21,11,65.0,10.0
2010,2,21,12,35.0,12.0
2010,2,21,13,35.0,13.0
2010,2,21,14,27.0,14.0
2010,2,21,15,36.0,14.0
2010,2,21,16,30.0,14.0
2010,2,21,17,23.0,12.0
2010,2,21,18,20.0,9.0
2010,2,21,19,30.0,4.0
2010,2,21,20,69.0,4.0
2010,2,21,21,99.0,4.0
2010,2,21,22,117.0,2.0
2010,2,21,23,154.0,1.0
2010,2,22,0,154.0,-1.0
2010,2,22,1,136.0,0.0
2010,2,22,2,143.0,-2.0
2010,2,22,3,132.0,-1.0
2010,2,22,4,100.0,-3.0
2010,2,22,5,89.0,-3.0
2010,2,22,6,90.0,-3.0
2010,2,22,7,90.0,-4.0
2010,2,22,8,99.0,-2.0
2010,2,22,9,92.0,-1.0
2010,2,22,10,80.0,0.0
2010,2,22,11,56.0,2.0
2010,2,22,12,60.0,3.0
2010,2,22,13,72.0,3.0
2010,2,22,14,76.0,4.0
2010,2,22,15,79.0,5.0
2010,2,22,16,84.0,4.0
2010,2,22,17,92.0,3.0
2010,2,22,18,100.0,2.0
2010,2,22,19,95.0,0.0
2010,2,22,20,81.0,-1.0
2010,2,22,21,95.0,0.0
2010,2,22,22,87.0,-1.0
2010,2,22,23,86.0,-2.0
2010,2,23,0,90.0,-4.0
2010,2,23,1,111.0,-4.0
2010,2,23,2,104.0,-4.0
2010,2,23,3,129.0,-5.0
2010,2,23,4,117.0,-5.0
2010,2,23,5,105.0,-6.0
2010,2,23,6,112.0,-6.0
2010,2,23,7,130.0,-6.0
2010,2,23,8,134.0,-4.0
2010,2,23,9,136.0,-1.0
2010,2,23,10,142.0,0.0
2010,2,23,11,150.0,2.0
2010,2,23,12,148.0,4.0
2010,2,23,13,160.0,5.0
2010,2,23,14,179.0,6.0
2010,2,23,15,183.0,7.0
2010,2,23,16,191.0,7.0
2010,2,23,17,195.0,7.0
2010,2,23,18,196.0,5.0
2010,2,23,19,218.0,3.0
2010,2,23,20,246.0,2.0
2010,2,23,21,264.0,0.0
2010,2,23,22,274.0,0.0
2010,2,23,23,282.0,-1.0
2010,2,24,0,283.0,-1.0
2010,2,24,1,242.0,0.0
2010,2,24,2,227.0,-1.0
2010,2,24,3,223.0,1.0
2010,2,24,4,227.0,-1.0
2010,2,24,5,227.0,-2.0
2010,2,24,6,237.0,-2.0
2010,2,24,7,243.0,-1.0
2010,2,24,8,262.0,0.0
2010,2,24,9,296.0,3.0
2010,2,24,10,301.0,5.0
2010,2,24,11,302.0,6.0
2010,2,24,12,311.0,7.0
2010,2,24,13,307.0,10.0
2010,2,24,14,312.0,11.0
2010,2,24,15,298.0,11.0
2010,2,24,16,292.0,11.0
2010,2,24,17,299.0,10.0
2010,2,24,18,353.0,8.0
2010,2,24,19,368.0,6.0
2010,2,24,20,309.0,7.0
2010,2,24,21,284.0,6.0
2010,2,24,22,244.0,6.0
2010,2,24,23,218.0,5.0
2010,2,25,0,164.0,4.0
2010,2,25,1,153.0,3.0
2010,2,25,2,135.0,3.0
2010,2,25,3,134.0,3.0
2010,2,25,4,139.0,2.0
2010,2,25,5,148.0,1.0
2010,2,25,6,210.0,0.0
2010,2,25,7,218.0,-2.0
2010,2,25,8,253.0,0.0
2010,2,25,9,266.0,2.0
2010,2,25,10,241.0,5.0
2010,2,25,11,235.0,7.0
2010,2,25,12,237.0,7.0
2010,2,25,13,248.0,8.0
2010,2,25,14,180.0,8.0
2010,2,25,15,176.0,6.0
2010,2,25,16,165.0,6.0
2010,2,25,17,138.0,6.0
2010,2,25,18,136.0,6.0
2010,2,25,19,136.0,5.0
2010,2,25,20,130.0,5.0
2010,2,25,21,118.0,4.0
2010,2,25,22,56.0,3.0
2010,2,25,23,55.0,2.0
2010,2,26,0,52.0,1.0
2010,2,26,1,46.0,0.0
2010,2,26,2,46.0,0.0
2010,2,26,3,45.0,0.0
2010,2,26,4,51.0,0.0
2010,2,26,5,53.0,0.0
2010,2,26,6,50.0,0.0
2010,2,26,7,46.0,0.0
2010,2,26,8,58.0,0.0
2010,2,26,9,75.0,1.0
2010,2,26,10,72.0,2.0
2010,2,26,11,82.0,3.0
2010,2,26,12,81.0,4.0
2010,2,26,13,91.0,5.0
2010,2,26,14,93.0,5.0
2010,2,26,15,90.0,5.0
2010,2,26,16,79.0,4.0
2010,2,26,17,79.0,3.0
2010,2,26,18,70.0,3.0
2010,2,26,19,70.0,3.0
2010,2,26,20,84.0,2.0
2010,2,26,21,103.0,2.0
2010,2,26,22,95.0,1.0
2010,2,26,23,66.0,0.0
2010,2,27,0,38.0,-1.0
2010,2,27,1,35.0,-1.0
2010,2,27,2,30.0,-1.0
2010,2,27,3,29.0,-1.0
2010,2,27,4,31.0,-1.0
2010,2,27,5,29.0,-3.0
2010,2,27,6,31.0,-4.0
2010,2,27,7,34.0,-4.0
2010,2,27,8,52.0,-4.0
2010,2,27,9,65.0,-3.0
2010,2,27,10,89.0,-2.0
2010,2,27,11,138.0,-2.0
2010,2,27,12,77.0,-1.0
2010,2,27,13,88.0,-1.0
2010,2,27,14,95.0,0.0
2010,2,27,15,105.0,0.0
2010,2,27,16,101.0,0.0
2010,2,27,17,102.0,0.0
2010,2,27,18,103.0,0.0
2010,2,27,19,105.0,0.0
2010,2,27,20,98.0,0.0
2010,2,27,21,124.0,0.0
2010,2,27,22,112.0,0.0
2010,2,27,23,123.0,-1.0
2010,2,28,0,126.0,-1.0
2010,2,28,1,114.0,-1.0
2010,2,28,2,115.0,-1.0
2010,2,28,3,128.0,-2.0
2010,2,28,4,138.0,-3.0
2010,2,28,5,145.0,-2.0
2010,2,28,6,139.0,-2.0
2010,2,28,7,119.0,-1.0
2010,2,28,8,114.0,-1.0
2010,2,28,9,78.0,2.0
2010,2,28,10,80.0,3.0
2010,2,28,11,37.0,3.0
2010,2,28,12,20.0,4.0
2010,2,28,13,20.0,4.0
2010,2,28,14,14.0,4.0
2010,2,28,15,13.0,3.0
2010,2,28,16,16.0,1.0
2010,2,28,17,15.0,0.0
2010,2,28,18,21.0,-2.0
2010,2,28,19,72.0,-2.0
2010,2,28,20,85.0,-2.0
2010,2,28,21,108.0,-2.0
2010,2,28,22,128.0,-2.0
2010,2,28,23,161.0,-3.0
2010,3,1,0,69.0,-3.0
2010,3,1,1,59.0,-4.0
2010,3,1,2,42.0,-4.0
2010,3,1,3,35.0,-4.0
2010,3,1,4,35.0,-5.0
2010,3,1,5,29.0,-4.0
2010,3,1,6,25.0,-4.0
2010,3,1,7,23.0,-4.0
2010,3,1,8,17.0,-4.0
2010,3,1,9,25.0,-3.0
2010,3,1,10,39.0,-2.0
2010,3,1,11,44.0,-1.0
2010,3,1,12,51.0,-2.0
2010,3,1,13,61.0,-1.0
2010,3,1,14,70.0,-1.0
2010,3,1,15,70.0,-1.0
2010,3,1,16,65.0,-1.0
2010,3,1,17,75.0,-1.0
2010,3,1,18,86.0,-2.0
2010,3,1,19,91.0,-2.0
2010,3,1,20,95.0,-2.0
2010,3,1,21,89.0,-2.0
2010,3,1,22,96.0,-2.0
2010,3,1,23,99.0,-2.0
2010,3,2,0,101.0,-2.0
2010,3,2,1,101.0,-2.0
2010,3,2,2,108.0,-2.0
2010,3,2,3,108.0,-3.0
2010,3,2,4,115.0,-5.0
2010,3,2,5,111.0,-6.0
2010,3,2,6,120.0,-6.0
2010,3,2,7,125.0,-6.0
2010,3,2,8,138.0,-5.0
2010,3,2,9,164.0,0.0
2010,3,2,10,169.0,2.0
2010,3,2,11,82.0,4.0
2010,3,2,12,63.0,6.0
2010,3,2,13,37.0,6.0
2010,3,2,14,37.0,7.0
2010,3,2,15,36.0,8.0
2010,3,2,16,30.0,8.0
2010,3,2,17,27.0,8.0
2010,3,2,18,28.0,7.0
2010,3,2,19,34.0,7.0
2010,3,2,20,44.0,5.0
2010,3,2,21,116.0,5.0
2010,3,2,22,139.0,3.0
2010,3,2,23,129.0,0.0
2010,3,3,0,109.0,3.0
2010,3,3,1,97.0,0.0
2010,3,3,2,92.0,-2.0
2010,3,3,3,158.0,-1.0
2010,3,3,4,178.0,-1.0
2010,3,3,5,135.0,-1.0
2010,3,3,6,111.0,-1.0
2010,3,3,7,114.0,-2.0
2010,3,3,8,121.0,-1.0
2010,3,3,9,126.0,0.0
2010,3,3,10,133.0,1.0
2010,3,3,11,146.0,2.0
2010,3,3,12,165.0,3.0
2010,3,3,13,202.0,4.0
2010,3,3,14,230.0,5.0
2010,3,3,15,247.0,5.0
2010,3,3,16,236.0,6.0
2010,3,3,17,227.0,5.0
2010,3,3,18,224.0,4.0
2010,3,3,19,187.0,3.0
2010,3,3,20,150.0,3.0
2010,3,3,21,144.0,2.0
2010,3,3,22,123.0,1.0
2010,3,3,23,134.0,2.0
2010,3,4,0,98.0,2.0
2010,3,4,1,101.0,1.0
2010,3,4,2,108.0,1.0
2010,3,4,3,126.0,1.0
2010,3,4,4,125.0,0.0
2010,3,4,5,121.0,0.0
2010,3,4,6,123.0,-1.0
2010,3,4,7,126.0,-1.0
2010,3,4,8,131.0,0.0
2010,3,4,9,126.0,1.0
2010,3,4,10,156.0,3.0
2010,3,4,11,187.0,3.0
2010,3,4,12,220.0,4.0
2010,3,4,13,237.0,6.0
2010,3,4,14,252.0,7.0
2010,3,4,15,226.0,7.0
2010,3,4,16,231.0,5.0
2010,3,4,17,222.0,3.0
2010,3,4,18,246.0,3.0
2010,3,4,19,261.0,3.0
2010,3,4,20,256.0,3.0
2010,3,4,21,255.0,3.0
2010,3,4,22,263.0,2.0
2010,3,4,23,269.0,2.0
2010,3,5,0,248.0,1.0
2010,3,5,1,89.0,3.0
2010,3,5,2,15.0,2.0
2010,3,5,3,19.0,1.0
2010,3,5,4,15.0,0.0
2010,3,5,5,13.0,-1.0
2010,3,5,6,16.0,-2.0
2010,3,5,7,19.0,-3.0
2010,3,5,8,19.0,-2.0
2010,3,5,9,24.0,-1.0
2010,3,5,10,24.0,0.0
2010,3,5,11,17.0,2.0
2010,3,5,12,11.0,2.0
2010,3,5,13,17.0,3.0
2010,3,5,14,14.0,3.0
2010,3,5,15,16.0,2.0
2010,3,5,16,16.0,3.0
2010,3,5,17,18.0,2.0
2010,3,5,18,22.0,1.0
2010,3,5,19,30.0,0.0
2010,3,5,20,27.0,0.0
2010,3,5,21,29.0,0.0
2010,3,5,22,20.0,-1.0
2010,3,5,23,14.0,-2.0
2010,3,6,0,19.0,-2.0
2010,3,6,1,16.0,-3.0
2010,3,6,2,12.0,-3.0
2010,3,6,3,13.0,-4.0
2010,3,6,4,15.0,-4.0
2010,3,6,5,11.0,-5.0
2010,3,6,6,19.0,-5.0
2010,3,6,7,16.0,-5.0
2010,3,6,8,27.0,-5.0
2010,3,6,9,23.0,-3.0
2010,3,6,10,29.0,-2.0
2010,3,6,11,26.0,-1.0
2010,3,6,12,39.0,0.0
2010,3,6,13,52.0,1.0
2010,3,6,14,65.0,1.0
2010,3,6,15,91.0,2.0
2010,3,6,16,103.0,2.0
2010,3,6,17,99.0,1.0
2010,3,6,18,99.0,-1.0
2010,3,6,19,103.0,-1.0
2010,3,6,20,96.0,-1.0
2010,3,6,21,76.0,-3.0
2010,3,6,22,69.0,-4.0
2010,3,6,23,83.0,-3.0
2010,3,7,0,62.0,-3.0
2010,3,7,1,51.0,-4.0
2010,3,7,2,53.0,-5.0
2010,3,7,3,68.0,-6.0
2010,3,7,4,71.0,-5.0
2010,3,7,5,62.0,-5.0
2010,3,7,6,58.0,-6.0
2010,3,7,7,69.0,-7.0
2010,3,7,8,74.0,-5.0
2010,3,7,9,67.0,-3.0
2010,3,7,10,57.0,-2.0
2010,3,7,11,69.0,-1.0
2010,3,7,12,83.0,0.0
2010,3,7,13,92.0,1.0
2010,3,7,14,100.0,0.0
2010,3,7,15,108.0,0.0
2010,3,7,16,132.0,0.0
2010,3,7,17,132.0,0.0
2010,3,7,18,134.0,-1.0
2010,3,7,19,128.0,-1.0
2010,3,7,20,124.0,-1.0
2010,3,7,21,116.0,-1.0
2010,3,7,22,114.0,-1.0
2010,3,7,23,70.0,-3.0
2010,3,8,0,76.0,-4.0
2010,3,8,1,68.0,-4.0
2010,3,8,2,74.0,-4.0
2010,3,8,3,75.0,-4.0
2010,3,8,4,63.0,-4.0
2010,3,8,5,73.0,-4.0
2010,3,8,6,61.0,-4.0
